utility,measure_date,sars,new_cases_utility,new_hosp_utility,county_names,population_served,capacity_mgd,lpha1,lpha2,lpha3,pcr_target,activation_start,activation_end,public_repository,Surv_System,participation_status,classification,slope,p_val
Utility4,2024-07-17,200465,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.14023452875129316,0.04066694016061
Utility4,2024-07-22,501810,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.020928469537865764,0.7561663853087931
Utility4,2024-07-24,1608780,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.10863751458962988,0.08293777899734833
Utility4,2024-07-29,418069,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.09967689267135305,0.03191306884952466
Utility4,2024-07-31,779668,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.13181729347767177,0.001768769765803712
Utility4,2024-08-05,863785,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.11970294455380781,0.003790659324818216
Utility4,2024-08-07,1753695,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.09283768840677077,0.005495443867820861
Utility4,2024-08-12,101121,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.03955843390973717,0.09711326222472294
Utility4,2024-08-14,2062358,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.015126177234797632,0.4280619666155614
Utility4,2024-08-19,239408,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.010972397377481376,0.6809974581115938
Utility4,2024-08-21,166835,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.04705116844808702,0.05794474073114753
Utility4,2024-08-26,2103169,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.026322496327629948,0.40164659523567975
Utility4,2024-08-28,1197251,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,9.086917351910866e-4,0.9789349092115611
Utility4,2024-09-09,561045,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.08045471307871402,0.15406486726045002
Utility4,2024-09-11,1738563,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.07165468311029134,0.185819995161892
Utility4,2024-09-16,578799,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.007985392846737965,0.7821705983485459
Utility4,2024-09-23,1320296,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.042373735050174055,0.4560106318651749
Utility4,2024-09-25,1257003,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.04751460881210443,0.17490720140753824
Utility4,2024-09-30,1996656,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.05514375023794598,0.03827760814026715
Utility4,2024-10-02,1455018,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.03690983187218904,0.12061328464754498
Utility4,2024-10-08,1590071,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.005496211403847654,0.7899784805891398
Utility4,2024-10-09,249266,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.04541078333209733,0.22750077365011595
Utility4,2024-10-14,820269,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.04875406305498772,0.08376611966001028
Utility4,2024-10-16,367577,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.068031216907657,0.01439186733722223
Utility4,2024-10-21,1944051,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.04110760875814133,0.23315557603860593
Utility4,2024-10-23,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0011458361430924011,0.9728886492389976
Utility4,2024-10-28,1535173,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.03824306441352773,0.22516893845623
Utility4,2024-10-30,2131269,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.07407466683308289,0.0027343155580035108
Utility4,2024-11-04,724215,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.043302452403509724,0.11067245548214509
Utility4,2024-11-06,1174261,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.026490145475960826,0.2995758702692829
Utility4,2024-11-12,2086185,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.009982267596288171,0.6623574572452828
Utility4,2024-11-13,2114717,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.019167053010016876,0.28208499682837457
Utility4,2024-11-18,1377773,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.011459639968973532,0.5265824849268683
Utility4,2024-11-20,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-6.078826233479316e-4,0.9763385811792924
Utility4,2024-11-25,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.005749956795452735,0.791219210682202
Utility4,2024-12-02,1182163,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.05081511956383441,0.009575675288929334
Utility4,2024-12-04,1561297,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.040326373214186764,0.03804839087549261
Utility4,2024-12-09,360425,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.059544205529091905,0.06190392451022403
Utility4,2024-12-11,314373,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.07722154376161773,0.03440805494538434
Utility4,2024-12-16,1277908,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0512269363012846,0.2129654069840588
Utility4,2024-12-18,773991,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.03180508136302386,0.44030496424079135
Utility4,2024-12-30,703960,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.051339549880484156,0.15815325723398735
Utility4,2025-01-06,1771250,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.02309852146430593,0.5198539506000719
Utility4,2025-01-08,330764,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0075649685250906975,0.8831206244605555
Utility4,2025-01-13,1481960,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.007199049730507311,0.8965943434095809
Utility4,2025-01-15,520750,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.01254138313062855,0.7083684512787369
Utility4,2025-01-21,1365069,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.004563410985978656,0.8982210417701774
Utility4,2025-01-27,583819,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.019085688658027688,0.4544405463355464
Utility4,2025-02-03,729115,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.03685741643616108,0.22071347902523233
Utility4,2025-02-05,312002,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.04848004324954324,0.16140502284262842
Utility4,2025-02-10,1031347,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.02774198602852095,0.5098971232124179
Utility4,2025-02-12,947693,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.031148305111670126,0.3571057651560558
Utility4,2025-02-18,557478,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.028564165128694037,0.40350495378576084
Utility4,2025-02-19,1565927,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.03904548821086438,0.12541030417067536
Utility4,2025-02-24,533483,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.018503107806146578,0.36471880596784767
Utility4,2025-03-03,640779,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.01737797700876457,0.3655743699570568
Utility4,2025-03-05,590593,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.014635763158278307,0.4474705923278435
Utility4,2025-03-10,1627851,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.030316381780023726,0.364596967671505
Utility4,2025-03-12,1952489,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.06011893322181421,0.15003897364254995
Utility4,2025-03-17,1864264,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.09385418686960871,0.007822110142868014
Utility4,2025-03-19,822807,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.04986657587060926,0.24518489469565502
Utility4,2025-03-24,392325,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.01148065413219166,0.7500034776673812
Utility4,2025-03-26,1605948,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.007152127736658857,0.8232270487935652
Utility4,2025-03-31,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.03598065896119467,0.1524656837745968
Utility4,2025-04-02,798848,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.03545599498929655,0.15846707879158856
Utility4,2025-04-07,1915224,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0035764725962608725,0.8767067453509478
Utility4,2025-04-09,563636,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.00618460701098163,0.7425538633618577
Utility4,2025-04-14,1358829,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.005890384005673035,0.7544408930167614
Utility4,2025-04-16,1699882,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.016264320607693814,0.22834172951880216
Utility4,2025-04-21,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.03146918698918789,0.11113012331380792
Utility4,2025-04-23,2116030,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.062004971783077685,0.025822991441602786
Utility4,2025-04-28,939103,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.1249018300240657,0.00725128656042155
Utility4,2025-04-30,593395,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.20430189697540801,0.007518814220489416
Utility4,2025-05-07,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.40914557527607387,0.0026163615961813345
Utility4,2025-05-12,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.5272031833123654,5.865144392477826e-4
Utility4,2025-05-14,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.572348775915639,6.199737026371744e-5
Utility4,2025-05-19,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.50239296167769,0.0011601672313648192
Utility4,2025-05-21,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.3601726233877645,0.008747047594990606
Utility4,2025-05-27,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.19578553597821233,0.02320533887818539
Utility4,2025-05-28,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.15431751968025903,0.01942581492470387
Utility4,2025-06-02,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.06374557584612903,0.031412780724277986
Utility4,2025-06-04,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.021719642876631653,0.04230374350851481
Utility4,2025-06-11,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0016804190147704306,0.5196654186420575
Utility4,2025-06-16,1947491,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.011579377047309911,0.045753642206902645
Utility4,2025-06-23,1247674,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.018673581080171812,0.021172942616840808
Utility5,2024-06-27,6034328,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,NA,NA,NA
Utility5,2024-07-01,2095838,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,NA,-0.007222667785779979,NA
Utility5,2024-07-08,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.0044135991614642775,0.22418120063309974
Utility5,2024-07-11,4981822,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.0031342053694809018,0.09397073934771807
Utility5,2024-07-15,5284223,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.0032172433021210624,0.0126707951765028
Utility5,2024-07-18,1599520,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.004067923735193727,0.002939904156568381
Utility5,2024-07-22,4235520,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.004353483201117026,0.002968899695706232
Utility5,2024-07-25,4034146,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.005831568924564449,6.788148185828025e-4
Utility5,2024-07-29,1875651,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.006478188882150115,9.362015959043583e-5
Utility5,2024-08-01,2168633,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.007060034575117675,5.202300176021542e-6
Utility5,2024-08-05,709437,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.006126271283930197,4.1438472554982737e-4
Utility5,2024-08-08,7113839,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.0040724831072465615,0.016204510443535772
Utility5,2024-08-12,3153778,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.0024357646135306525,0.09459313624080895
Utility5,2024-08-15,3080522,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-2.822936135475347e-4,0.7569065493045405
Utility5,2024-08-19,3808398,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.001558000120866124,0.014734722851757658
Utility5,2024-08-22,3031220,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.002722041224393521,0.001514519993774194
Utility5,2024-08-26,6343138,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.004122846640869356,0.003714708960576303
Utility5,2024-08-29,725897,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.005255287376202224,0.00123894819407801
Utility5,2024-09-03,5188565,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.006811043010524088,1.4995869492452917e-4
Utility5,2024-09-09,4543293,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.005922070989458756,0.0018613602907059542
Utility5,2024-09-16,4285252,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,0.0021682375012059755,0.08903053449500346
Utility5,2024-09-23,1532788,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.0014319832682625486,0.13380248707067235
Utility5,2024-09-26,2243342,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.0011131805896226865,0.28307270859707284
Utility5,2024-09-30,6534324,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,3.5149314504955947e-4,0.7370440456629502
Utility5,2024-10-03,6606382,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,0.0014817411384620126,0.1300224165525118
Utility5,2024-10-08,4237155,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,4.7038249616873846e-4,0.7311952840319009
Utility5,2024-10-10,710396,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.0011500606526266013,0.406805885562137
Utility5,2024-10-14,4193880,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.002098804884236606,0.09836725662281125
Utility5,2024-10-17,950759,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.00396111347648531,0.0058659738758827336
Utility5,2024-10-21,3947734,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.005465709848637997,1.7644366183722727e-5
Utility5,2024-10-24,5501535,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.005719761323976419,1.20188817847414e-6
Utility5,2024-10-28,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.005958506790758572,7.112492192689275e-6
Utility5,2024-10-31,3072033,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.006712666010614769,5.5802725303978544e-5
Utility5,2024-11-04,2349741,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.007518305431626982,2.970951254505094e-5
Utility5,2024-11-12,5953523,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.008031073728159954,0.005375524272328336
Utility5,2024-11-14,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.007295656083249411,9.62054110201881e-4
Utility5,2024-11-18,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.005918674056081103,6.445311229363837e-4
Utility5,2024-11-21,2570996,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.0051612008345068745,8.298958732780926e-5
Utility5,2024-11-25,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.00445984500870077,5.018914535596281e-4
Utility5,2024-12-02,2979703,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.0033517970889875986,0.019224317916556877
Utility5,2024-12-05,3409258,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-0.001076610537769411,0.35910843624325584
Utility5,2024-12-09,3440449,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,8.641947345276014e-4,0.36010770656277896
Utility5,2024-12-12,2817265,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0020686309791398236,0.0018582990410234348
Utility5,2024-12-16,4974010,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0028115194285279316,8.425231656638086e-4
Utility5,2024-12-19,2790755,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0023427820511966275,0.0049211549182825625
Utility5,2024-12-26,1697950,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0022266754282494724,0.005176427384025444
Utility5,2025-01-02,7020220,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0039148645003780885,0.03596004693810362
Utility5,2025-01-09,600,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0066401716625319905,0.01337559448029945
Utility5,2025-01-13,2479235,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.0066212344323332666,0.013648822140559297
Utility5,2025-01-16,4462608,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.007507193907260672,0.001606278863159934
Utility5,2025-01-21,6101957,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.007440316618284809,0.001604820856780984
Utility5,2025-01-27,7165275,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.006898016627684099,0.004975485071926474
Utility5,2025-01-30,3563902,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Increasing,0.004659828425921144,0.03090534027311938
Utility5,2025-02-03,3564228,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,0.0020802437474060345,0.24614205946507975
Utility5,2025-02-06,3862900,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-3.4279879079399155e-4,0.6977447050182144
Utility5,2025-02-10,1350099,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Decreasing,-0.001343107514802202,0.04063646060799389
Utility5,2025-02-13,6292852,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,-5.62045224291536e-4,0.46775393060709575
Utility5,2025-02-18,3395373,NA,NA,County5,16813,2.57,Fifth County,NA,NA,sars-cov-2,2022-01-02,NA,Publish,SSS,Active,Plateau,9.938835437582188e-5,0.8202975901681795
