"","utility","measure_date","level","slope","p_val","level_tile","level_scale","population_served","capacity_mgd","flow_rate","sample_type","population_served_flow","sig"
"300","Utility3",2025-04-21,6.79928456191065,-0.00456599995003657,2.64770001502565e-06,0.12037037037037,-1.31710538248296,23158,2.78,1.567,"24-hr flow-weighted composite",22385.7142857143,"Significant"
"301","Utility3",2025-04-24,6.79170718176969,-0.00478776313858173,5.84065920787601e-06,0.101851851851852,-1.4673410725129,23158,2.78,1.78,"24-hr flow-weighted composite",25428.5714285714,"Significant"
"302","Utility3",2025-04-28,6.78594529571305,-0.00494978233801322,1.02559624921314e-05,0.0925925925925926,-1.58158120716236,23158,2.78,1.751,"24-hr flow-weighted composite",25014.2857142857,"Significant"
"303","Utility3",2025-05-01,6.78315029797419,-0.00483431124293966,1.21445754161461e-05,0.0833333333333333,-1.63699724887049,23158,2.78,1.874,"24-hr flow-weighted composite",26771.4285714286,"Significant"
"304","Utility3",2025-05-05,6.78226718396188,-0.0045640338927709,8.07629608749026e-05,0.0740740740740741,-1.65450663081332,23158,2.78,1.943,"24-hr flow-weighted composite",27757.1428571429,"Significant"
"305","Utility3",2025-05-08,6.77783253070221,-0.00425982961205622,0.000176300922435151,0.0555555555555556,-1.74243190051297,23158,2.78,1.759,"24-hr flow-weighted composite",25128.5714285714,"Significant"
"306","Utility3",2025-05-12,6.77387281253833,-0.00384509507153903,0.000195802155450554,0.0462962962962963,-1.82094069637752,23158,2.78,1.752,"24-hr flow-weighted composite",25028.5714285714,"Significant"
"307","Utility3",2025-05-15,6.7711017606078,-0.00325996418239645,2.19026583508936e-05,0.0277777777777778,-1.87588196778633,23158,2.78,1.771,"24-hr flow-weighted composite",25300,"Significant"
"308","Utility3",2025-05-19,6.76970879490485,-0.00290003387789044,2.26580483497718e-05,0,-1.90350011016248,23158,2.78,1.754,"24-hr flow-weighted composite",25057.1428571429,"Significant"
"309","Utility3",2025-05-22,6.77057794850799,-0.00248444987882457,0.000807300870932598,0.0185185185185185,-1.88626751936183,23158,2.78,1.807,"24-hr flow-weighted composite",25814.2857142857,"Significant"
"310","Utility3",2025-05-29,6.77044940992205,-0.00137694747699403,0.0386857013267716,0.00925925925925926,-1.88881603650025,23158,2.78,1.794,"24-hr flow-weighted composite",25628.5714285714,"Significant"
"311","Utility3",2025-06-02,6.7736569369445,-6.19221835215748e-05,0.901704243253252,0.037037037037037,-1.82522083254541,23158,2.78,1.718,"24-hr flow-weighted composite",24542.8571428571,"Not Significant"
"312","Utility3",2025-06-05,6.78157099104831,0.00183034399244526,0.0772399169719569,0.0648148148148148,-1.66830995344184,23158,2.78,1.794,"24-hr flow-weighted composite",25628.5714285714,"Not Significant"
"313","Utility3",2025-06-09,6.79326698448128,0.00439936007215853,0.0191692831564412,0.111111111111111,-1.43641507535745,23158,2.78,1.723,"24-hr flow-weighted composite",24614.2857142857,"Significant"
"314","Utility3",2025-06-12,6.80257317516453,0.00675265460183423,0.00366323010360012,0.12962962962963,-1.25190249279713,23158,2.78,1.787,"24-hr flow-weighted composite",25528.5714285714,"Significant"
"315","Utility3",2025-06-16,6.81347942360953,0.00895985075801252,0.000180075853282229,0.185185185185185,-1.03566578165271,23158,2.78,1.696,"24-hr flow-weighted composite",24228.5714285714,"Significant"
"316","Utility3",2025-06-23,6.8193058555176,0.0095221737494965,1.39927899430082e-05,0.212962962962963,-0.920145905146981,23158,2.78,1.761,"24-hr flow-weighted composite",25157.1428571429,"Significant"
"317","Utility3",2025-06-26,6.82423744350967,0.00863871782459239,0.000188686826058374,0.240740740740741,-0.822367977796122,23158,2.78,1.805,"24-hr flow-weighted composite",25785.7142857143,"Significant"
"318","Utility3",2025-06-30,6.83156032623765,0.00749388416358094,0.000138921012152843,0.277777777777778,-0.677178173512742,23158,2.78,1.724,"24-hr flow-weighted composite",24628.5714285714,"Significant"
"319","Utility3",2025-07-07,6.83773230218364,0.00607602278682631,9.35732039696498e-05,0.333333333333333,-0.55480724215601,23158,2.78,1.757,"24-hr flow-weighted composite",25100,"Significant"
"320","Utility3",2025-07-10,6.8482980625135,0.0071479272665771,0.000954477917665302,0.388888888888889,-0.345321342766162,23158,2.78,1.836,"24-hr flow-weighted composite",26228.5714285714,"Significant"
"321","Utility3",2025-07-14,6.85789034137987,0.00775075035053737,9.96287942743244e-05,0.444444444444444,-0.155136528537419,23158,2.78,1.796,"24-hr flow-weighted composite",25657.1428571429,"Significant"
"322","Utility3",2025-07-17,6.86806835957542,0.00882029674529268,2.61123514164871e-05,0.5,0.0466616600582309,23158,2.78,1.853,"24-hr flow-weighted composite",26471.4285714286,"Significant"
"323","Utility3",2025-07-21,6.8802830217887,0.00983468367991298,1.83741589545207e-05,0.537037037037037,0.288840113818973,23158,2.78,1.74,"24-hr flow-weighted composite",24857.1428571429,"Significant"
"324","Utility3",2025-07-24,6.88625008158049,0.00996347980015442,8.66177086292989e-06,0.564814814814815,0.407148200333339,23158,2.78,1.856,"24-hr flow-weighted composite",26514.2857142857,"Significant"
"325","Utility3",2025-07-28,6.89613069308707,0.00976756754475422,3.01466579849898e-07,0.592592592592593,0.603049746777403,23158,2.78,1.788,"24-hr flow-weighted composite",25542.8571428571,"Significant"
"326","Utility3",2025-07-31,6.90304475184249,0.0092465176216584,1.09895982501104e-06,0.657407407407407,0.740133853514158,23158,2.78,1.943,"24-hr flow-weighted composite",27757.1428571429,"Significant"
"327","Utility3",2025-08-04,6.90700510391965,0.00832659798042377,1.52104440568717e-05,0.694444444444444,0.818655217891598,23158,2.78,1.774,"24-hr flow-weighted composite",25342.8571428571,"Significant"
"328","Utility3",2025-08-07,6.90913356894758,0.00690837366572781,0.000129459285437619,0.703703703703704,0.860856005792725,23158,2.78,1.915,"24-hr flow-weighted composite",27357.1428571429,"Significant"
"329","Utility3",2025-08-11,6.90973457625012,0.00517843031968009,0.00070391676156458,0.712962962962963,0.872772096200137,23158,2.78,1.844,"24-hr flow-weighted composite",26342.8571428571,"Significant"
"330","Utility3",2025-08-14,6.90622388538326,0.00332921410141167,0.0168819632961605,0.675925925925926,0.803166103752353,23158,2.78,1.864,"24-hr flow-weighted composite",26628.5714285714,"Significant"
"331","Utility3",2025-08-18,6.90491120350745,0.00126533109547066,0.160174663233876,0.666666666666667,0.777139737946082,23158,2.78,1.82,"24-hr flow-weighted composite",26000,"Not Significant"
"332","Utility3",2025-08-21,6.90227027829056,-0.000336460894446348,0.580611326410381,0.648148148148148,0.724778471268678,23158,2.78,1.898,"24-hr flow-weighted composite",27114.2857142857,"Not Significant"
"333","Utility3",2025-08-25,6.90113234273383,-0.00129172277193473,0.0131789829528623,0.62962962962963,0.702216777069018,23158,2.78,1.969,"24-hr flow-weighted composite",28128.5714285714,"Significant"
"334","Utility3",2025-08-28,6.89881849436962,-0.00186083206639764,8.19345375024054e-05,0.611111111111111,0.656340418861444,23158,2.78,2.016,"24-hr flow-weighted composite",28800,"Significant"
"335","Utility3",2025-09-02,6.89922896897417,-0.00155401842901966,0.00130707736622004,0.62037037037037,0.664478843264945,23158,2.78,1.979,"24-hr flow-weighted composite",28271.4285714286,"Significant"
"336","Utility5",2024-07-01,6.60566679172209,-0.023769990149982,NA,0.694444444444444,-0.28106645441206,16813,2.57,NA,"",NA,"Not Significant"
"337","Utility5",2024-07-08,6.60396582369859,-0.0127354790867442,0.295288729852343,0.675925925925926,-0.286278807688215,16813,2.57,NA,"",NA,"Not Significant"
"338","Utility5",2024-07-11,6.60511118312753,-0.00746777642571299,0.215011435441924,0.685185185185185,-0.282769030967348,16813,2.57,NA,"",NA,"Not Significant"
"339","Utility5",2024-07-15,6.59257374701714,-0.00742816783044256,0.0538325321448455,0.555555555555556,-0.32118806370731,16813,2.57,NA,"",NA,"Not Significant"
"340","Utility5",2024-07-18,6.56897410423851,-0.00972706179582135,0.0091560657138399,0.361111111111111,-0.393505516859658,16813,2.57,NA,"",NA,"Significant"
"341","Utility5",2024-07-22,6.56114438697939,-0.00971784623440337,0.00915753146847324,0.333333333333333,-0.417498473718945,16813,2.57,NA,"",NA,"Significant"
"342","Utility5",2024-07-25,6.54370072137386,-0.0130521583670485,0.00115025312799638,0.259259259259259,-0.470951887487355,16813,2.57,NA,"",NA,"Significant"
"343","Utility5",2024-07-29,6.51347008468822,-0.0152049107348636,0.000265759991465485,0.12037037037037,-0.563588995293877,16813,2.57,NA,"",NA,"Significant"
"344","Utility5",2024-08-01,6.50233587290018,-0.0175645227930193,1.15081665640844e-05,0.0740740740740741,-0.597708064252806,16813,2.57,NA,"",NA,"Significant"
"345","Utility5",2024-08-05,6.50716363935894,-0.0156136102836588,0.000290828761350059,0.0833333333333333,-0.582914121056854,16813,2.57,NA,"",NA,"Significant"
"346","Utility5",2024-08-08,6.52650612993568,-0.00988322380796729,0.0290535289096921,0.185185185185185,-0.523642052015208,16813,2.57,NA,"",NA,"Significant"
"347","Utility5",2024-08-12,6.53036524651266,-0.00475118034306579,0.264935586722275,0.203703703703704,-0.51181638647937,16813,2.57,NA,"",NA,"Not Significant"
"348","Utility5",2024-08-15,6.53553025898597,0.00119461405431136,0.719223285982139,0.231481481481481,-0.495989005062043,16813,2.57,NA,"",NA,"Not Significant"
"349","Utility5",2024-08-19,6.55342774904826,0.00748083472876574,0.00495401888581687,0.305555555555556,-0.441144916477126,16813,2.57,NA,"",NA,"Significant"
"350","Utility5",2024-08-22,6.56580780985176,0.0104274342601324,5.98409536373158e-05,0.342592592592593,-0.403208136010633,16813,2.57,0.865,"24-hr flow-weighted composite",12357.1428571429,"Significant"
"351","Utility5",2024-08-26,6.59630211817423,0.0131814749576302,0.000401520065253,0.601851851851852,-0.309763047277353,16813,2.57,NA,"",NA,"Significant"
"352","Utility5",2024-08-29,6.59965809888153,0.0136288286080889,0.000331897646024174,0.638888888888889,-0.299479163751773,16813,2.57,NA,"",NA,"Significant"
"353","Utility5",2024-09-03,6.61527288745098,0.0162256714327807,0.000336307874525862,0.740740740740741,-0.251630060634093,16813,2.57,NA,"",NA,"Significant"
"354","Utility5",2024-09-09,6.61492478727884,0.0131210401330817,0.00313549915595138,0.731481481481482,-0.252696759741695,16813,2.57,NA,"",NA,"Significant"
"355","Utility5",2024-09-16,6.60777642188893,0.00382152958267072,0.190168275504884,0.703703703703704,-0.27460181923983,16813,2.57,NA,"",NA,"Not Significant"
"356","Utility5",2024-09-23,6.59311420833295,-0.00736244027440129,0.0829512337036718,0.574074074074074,-0.319531903643646,16813,2.57,NA,"",NA,"Not Significant"
"357","Utility5",2024-09-26,6.59984016872613,-0.00599160692140721,0.183718931132621,0.657407407407407,-0.298921238889053,16813,2.57,NA,"",NA,"Not Significant"
"358","Utility5",2024-09-30,6.62200378443963,0.000622174115880681,0.89143951879159,0.768518518518518,-0.231004268446651,16813,2.57,0.743,"24-hr flow-weighted composite",10614.2857142857,"Not Significant"
"359","Utility5",2024-10-03,6.62727888718852,0.00678945067058722,0.150579077587288,0.787037037037037,-0.214839532416758,16813,2.57,0.719,"24-hr flow-weighted composite",10271.4285714286,"Not Significant"
"360","Utility5",2024-10-08,6.61150155853847,0.00642134188734222,0.183916947772903,0.712962962962963,-0.263186714457676,16813,2.57,0.73,"24-hr flow-weighted composite",10428.5714285714,"Not Significant"
"361","Utility5",2024-10-10,6.59592766029143,0.00155218662795086,0.698296879006239,0.592592592592593,-0.310910515510258,16813,2.57,0.735,"24-hr flow-weighted composite",10500,"Not Significant"
"362","Utility5",2024-10-14,6.58851534293373,-0.00114727996315121,0.723139980544636,0.509259259259259,-0.333624414966042,16813,2.57,0.699943,"24-hr flow-weighted composite",9999.18571428571,"Not Significant"
"363","Utility5",2024-10-17,6.57632857075578,-0.00603081799357031,0.0721774363720682,0.407407407407407,-0.370968892351744,16813,2.57,0.800902,"24-hr flow-weighted composite",11441.4571428571,"Not Significant"
"364","Utility5",2024-10-21,6.57534817414167,-0.00945905997729055,0.000356141338132627,0.398148148148148,-0.373973166055231,16813,2.57,0.734833,"24-hr flow-weighted composite",10497.6142857143,"Significant"
"365","Utility5",2024-10-24,6.57336407430354,-0.00905893917800684,0.000810350414639024,0.388888888888889,-0.380053132961489,16813,2.57,0.734833,"24-hr flow-weighted composite",10497.6142857143,"Significant"
"366","Utility5",2024-10-28,6.54997593486296,-0.00867397184979902,0.000571502662265096,0.277777777777778,-0.451722466865379,16813,2.57,0.67091,"24-hr flow-weighted composite",9584.42857142857,"Significant"
"367","Utility5",2024-10-31,6.52930646325249,-0.00999667513252048,0.00149293407927357,0.194444444444444,-0.515060863929048,16813,2.57,0.674318,"24-hr flow-weighted composite",9633.11428571429,"Significant"
"368","Utility5",2024-11-04,6.51563691607167,-0.0120732762454082,0.000855748923398396,0.12962962962963,-0.556949075845449,16813,2.57,0.667335,"24-hr flow-weighted composite",9533.35714285714,"Significant"
"369","Utility5",2024-11-12,6.52386416246997,-0.0133338842458408,0.0344008994076309,0.166666666666667,-0.531737952458417,16813,2.57,0.717706,"24-hr flow-weighted composite",10252.9428571429,"Significant"
"370","Utility5",2024-11-14,6.51097287600015,-0.0115417387393344,0.0110320807026419,0.101851851851852,-0.571241304865041,16813,2.57,0.718,"24-hr flow-weighted composite",10257.1428571429,"Significant"
"371","Utility5",2024-11-18,6.49855827538202,-0.00868176607895429,0.00870266004291679,0.0555555555555556,-0.609283927248271,16813,2.57,0.65385,"24-hr flow-weighted composite",9340.71428571429,"Significant"
"372","Utility5",2024-11-21,6.48998550367002,-0.00744948589860485,0.0067440267103887,0.00925925925925926,-0.635553859487682,16813,2.57,0.63335,"24-hr flow-weighted composite",9047.85714285714,"Significant"
"373","Utility5",2024-11-25,6.49215867567532,-0.00661262225713682,0.0133688358174609,0.037037037037037,-0.628894510184821,16813,2.57,0.638326,"24-hr flow-weighted composite",9118.94285714286,"Significant"
"374","Utility5",2024-12-02,6.4986322204242,-0.00546214522615441,0.0576839848798258,0.0648148148148148,-0.609057334109829,16813,2.57,0.631955,"24-hr flow-weighted composite",9027.92857142857,"Not Significant"
"375","Utility5",2024-12-05,6.50941167967733,-0.000154599270923512,0.949902472647393,0.0925925925925926,-0.576025349394724,16813,2.57,0.566,"24-hr flow-weighted composite",8085.71428571429,"Not Significant"
"376","Utility5",2024-12-09,6.51722710685495,0.00451703514672606,0.0510704209659182,0.148148148148148,-0.552076182278737,16813,2.57,0.608638,"24-hr flow-weighted composite",8694.82857142857,"Not Significant"
"377","Utility5",2024-12-12,6.51675108018374,0.0062803610103031,0.00125881117761178,0.138888888888889,-0.55353489234555,16813,2.57,0.562034,"24-hr flow-weighted composite",8029.05714285714,"Significant"
"378","Utility5",2024-12-16,6.53295354822378,0.0076041819771009,0.000916330019500832,0.222222222222222,-0.503884936436081,16813,2.57,0.608779,"24-hr flow-weighted composite",8696.84285714286,"Significant"
"379","Utility5",2024-12-19,6.52604038074888,0.00591972515975833,0.0103281225783493,0.175925925925926,-0.525069268321526,16813,2.57,0.580562,"24-hr flow-weighted composite",8293.74285714286,"Significant"
"380","Utility5",2024-12-26,6.53040653987863,0.00421761687795288,0.0259595545495356,0.212962962962963,-0.511689849349683,16813,2.57,0.573345,"24-hr flow-weighted composite",8190.64285714286,"Significant"
"381","Utility5",2025-01-02,6.55321419734656,0.00703792259804971,0.082965303340567,0.296296296296296,-0.441799312618956,16813,2.57,0.623902,"24-hr flow-weighted composite",8912.88571428571,"Not Significant"
"382","Utility5",2025-01-09,6.55890534599881,0.0121402553217713,0.0405801616884211,0.324074074074074,-0.424359668303046,16813,2.57,0.577,"24-hr flow-weighted composite",8242.85714285714,"Significant"
"383","Utility5",2025-01-13,6.56657068813983,0.0114183593435856,0.0533484029206136,0.351851851851852,-0.400870413555425,16813,2.57,0.593511,"24-hr flow-weighted composite",8478.72857142857,"Not Significant"
"384","Utility5",2025-01-16,6.59651534376983,0.0145574098575668,0.00908719519226978,0.611111111111111,-0.309109650437185,16813,2.57,0.538006,"24-hr flow-weighted composite",7685.8,"Significant"
"385","Utility5",2025-01-21,6.61649729939722,0.0164176201872323,0.010085941989255,0.75,-0.247878039707703,16813,2.57,0.599144,"24-hr flow-weighted composite",8559.2,"Significant"
"386","Utility5",2025-01-27,6.61763667241335,0.0167389264086465,0.00823921889313823,0.759259259259259,-0.244386607422467,16813,2.57,0.622914,"24-hr flow-weighted composite",8898.77142857143,"Significant"
"387","Utility5",2025-01-30,6.59802900664141,0.0105370917617407,0.0573701287115677,0.62037037037037,-0.304471264812833,16813,2.57,0.570941,"24-hr flow-weighted composite",8156.3,"Not Significant"
"388","Utility5",2025-02-03,6.58875581599976,0.00333160002658678,0.525041518983698,0.527777777777778,-0.332887522469381,16813,2.57,0.635471,"24-hr flow-weighted composite",9078.15714285714,"Not Significant"
"389","Utility5",2025-02-06,6.58603814256823,-0.00443480348492257,0.196505220252265,0.481481481481481,-0.341215412129052,16813,2.57,0.668356,"24-hr flow-weighted composite",9547.94285714286,"Not Significant"
"390","Utility5",2025-02-10,6.58317807319767,-0.00773328317642156,0.00466913101125752,0.444444444444444,-0.349979652107526,16813,2.57,0.647245,"24-hr flow-weighted composite",9246.35714285714,"Significant"
"391","Utility5",2025-02-13,6.59401431357995,-0.00472520765513589,0.115859829665693,0.583333333333333,-0.316773670409235,16813,2.57,0.542358,"24-hr flow-weighted composite",7747.97142857143,"Not Significant"
"392","Utility5",2025-02-18,6.58508665554584,-0.00147989520308245,0.332206313371306,0.462962962962963,-0.344131096862613,16813,2.57,0.636336,"24-hr flow-weighted composite",9090.51428571429,"Not Significant"
"393","Utility5",2025-02-20,6.58696027983692,-0.0011631546539135,0.282795865931319,0.490740740740741,-0.338389665173717,16813,2.57,0.648541,"24-hr flow-weighted composite",9264.87142857143,"Not Significant"
"394","Utility5",2025-02-24,6.59061557866796,0.00033329088893417,0.671714524516786,0.546296296296296,-0.327188567578698,16813,2.57,0.677924,"24-hr flow-weighted composite",9684.62857142857,"Not Significant"
"395","Utility5",2025-02-26,6.59901849908011,0.00167007309761387,0.120391768597386,0.62962962962963,-0.301439118362502,16813,2.57,6.234,"24-hr flow-weighted composite",89057.1428571429,"Not Significant"
"396","Utility5",2025-02-27,6.57951981318171,0.000300610038829604,0.780953050238235,0.435185185185185,-0.361189823795481,16813,2.57,0.620372,"24-hr flow-weighted composite",8862.45714285714,"Not Significant"
"397","Utility5",2025-03-03,6.572553381836,-0.00120707752486915,0.388639441822882,0.37962962962963,-0.382537374570229,16813,2.57,0.671148,"24-hr flow-weighted composite",9587.82857142857,"Not Significant"
"398","Utility5",2025-03-06,6.54403653937746,-0.00507653889904921,0.0431622322749561,0.268518518518519,-0.469922825184579,16813,2.57,0.648564,"24-hr flow-weighted composite",9265.2,"Significant"
"399","Utility5",2025-03-10,6.51766492170909,-0.00905066804224814,0.0151227392443971,0.157407407407407,-0.550734566411883,16813,2.57,0.87,"24-hr flow-weighted composite",12428.5714285714,"Significant"
"400","Utility5",2025-03-13,6.49679476201561,-0.0139026692856807,0.00159486159177125,0.0462962962962963,-0.614687941048623,16813,2.57,0.845,"24-hr flow-weighted composite",12071.4285714286,"Significant"
"401","Utility5",2025-03-17,6.49210860873304,-0.0168422499017062,7.28097505036032e-05,0.0277777777777778,-0.629047932581376,16813,2.57,0.92,"24-hr flow-weighted composite",13142.8571428571,"Significant"
"402","Utility5",2025-03-20,6.49194136907571,-0.0168166662816337,0.00054704140773037,0.0185185185185185,-0.629560412630215,16813,2.57,0.785,"24-hr flow-weighted composite",11214.2857142857,"Significant"
"403","Utility5",2025-03-24,6.48956419804705,-0.0135255073195129,0.00454364596183148,0,-0.636844885370461,16813,2.57,0.700477,"24-hr flow-weighted composite",10006.8142857143,"Significant"
"404","Utility5",2025-03-27,6.51216861571508,-0.00559495040182445,0.14691145350523,0.111111111111111,-0.567577145554337,16813,2.57,0.63899,"24-hr flow-weighted composite",9128.42857142857,"Not Significant"
"405","Utility5",2025-03-31,6.53657829907617,0.00303369388622104,0.409702808465563,0.240740740740741,-0.492777448394201,16813,2.57,6.51,"24-hr flow-weighted composite",93000,"Not Significant"
"406","Utility5",2025-04-03,6.54363955457266,0.00891789303559933,0.0151202295948829,0.25,-0.471139323683826,16813,2.57,0.61562,"24-hr flow-weighted composite",8794.57142857143,"Significant"
"407","Utility5",2025-04-07,6.55256356346021,0.0118491191501617,0.00119306879870368,0.287037037037037,-0.443793079475384,16813,2.57,0.640658,"24-hr flow-weighted composite",9152.25714285714,"Significant"
"408","Utility5",2025-04-14,6.55728782777048,0.0133389784956864,0.00296885507218414,0.314814814814815,-0.4293163025961,16813,2.57,0.75,"24-hr flow-weighted composite",10714.2857142857,"Significant"
"409","Utility5",2025-04-17,6.56983023741676,0.0102674486708255,0.0016582154784136,0.37037037037037,-0.390882029225059,16813,2.57,0.61,"24-hr flow-weighted composite",8714.28571428571,"Significant"
"410","Utility5",2025-04-21,6.58875601338745,0.00983385383997122,0.000945121657196509,0.537037037037037,-0.33288691760536,16813,2.57,0.62,"24-hr flow-weighted composite",8857.14285714286,"Significant"
"411","Utility5",2025-04-24,6.59980834275918,0.0114846771531603,0.000443016959492554,0.648148148148148,-0.29901876463957,16813,2.57,0.593376,"24-hr flow-weighted composite",8476.8,"Significant"
"412","Utility5",2025-04-28,6.61185200701037,0.0126551296767874,0.0001297212350909,0.722222222222222,-0.262112819348907,16813,2.57,0.69,"24-hr flow-weighted composite",9857.14285714286,"Significant"
"413","Utility5",2025-05-01,6.60296101475123,0.0104423878016083,0.00712569587253905,0.666666666666667,-0.289357889209034,16813,2.57,0.6,"24-hr flow-weighted composite",8571.42857142857,"Significant"
"414","Utility5",2025-05-08,6.58867078787539,0.00425318344673189,0.265122747020561,0.518518518518518,-0.333148077998065,16813,2.57,0.79,"24-hr flow-weighted composite",11285.7142857143,"Not Significant"
"415","Utility5",2025-05-12,6.57923003862963,-0.00256952944856084,0.423368014203344,0.425925925925926,-0.36207779306653,16813,2.57,0.8,"24-hr flow-weighted composite",11428.5714285714,"Not Significant"
"416","Utility5",2025-05-15,6.58596137310206,-0.00518259943724838,0.0578010615378039,0.472222222222222,-0.341450660277744,16813,2.57,0.66,"24-hr flow-weighted composite",9428.57142857143,"Not Significant"
"417","Utility5",2025-05-19,6.58810481133386,-0.00511930435930906,0.0619344822710853,0.5,-0.334882425522363,16813,2.57,0.763389,"24-hr flow-weighted composite",10905.5571428571,"Not Significant"
"418","Utility5",2025-05-22,6.57868331566756,-0.00332443115915802,0.117579555241263,0.416666666666667,-0.363753140976145,16813,2.57,0.685127,"24-hr flow-weighted composite",9787.52857142857,"Not Significant"
"419","Utility5",2025-05-27,6.5837163324775,-0.000693400218395608,0.563720603422827,0.453703703703704,-0.348330239842333,16813,2.57,0.741339,"24-hr flow-weighted composite",10590.5571428571,"Not Significant"
"420","Utility5",2025-05-29,6.59296337415147,0.000520438896053848,0.640712719607654,0.564814814814815,-0.319994111650567,16813,2.57,0.727942,"24-hr flow-weighted composite",10399.1714285714,"Not Significant"
"421","Utility5",2025-06-02,6.62378740164119,0.00511741472418397,0.0736243043058201,0.777777777777778,-0.225538649554666,16813,2.57,0.801695,"24-hr flow-weighted composite",11452.7857142857,"Not Significant"
"422","Utility5",2025-06-05,6.63692044774184,0.00851865939349686,0.0239384869887531,0.805555555555556,-0.185294462172668,16813,2.57,0.804842,"24-hr flow-weighted composite",11497.7428571429,"Significant"
"423","Utility5",2025-06-09,6.63148195618084,0.010238455994757,0.00620237281652053,0.796296296296296,-0.201959877932175,16813,2.57,0.793443,"24-hr flow-weighted composite",11334.9,"Significant"
"424","Utility5",2025-06-12,6.64572367066024,0.0121646209276823,0.000776718576963459,0.814814814814815,-0.158318347874544,16813,2.57,0.746692,"24-hr flow-weighted composite",10667.0285714286,"Significant"
"425","Utility5",2025-06-16,6.68295118050528,0.0146757032728765,0.00086801314833485,0.824074074074074,-0.044240405066238,16813,2.57,0.728327,"24-hr flow-weighted composite",10404.6714285714,"Significant"
"426","Utility5",2025-06-23,6.73611693109795,0.0203994731443857,0.0172783236687929,0.833333333333333,0.118677810004176,16813,2.57,0.763,"24-hr flow-weighted composite",10900,"Significant"
"427","Utility5",2025-06-26,6.8030204857003,0.0337609321253895,0.0075400677242471,0.842592592592593,0.32369339948003,16813,2.57,0.785,"24-hr flow-weighted composite",11214.2857142857,"Significant"
"428","Utility5",2025-06-30,6.85738798005999,0.0472738947173868,0.000465184525623178,0.851851851851852,0.49029417234967,16813,2.57,7.71,"24-hr flow-weighted composite",110142.857142857,"Significant"
"429","Utility5",2025-07-07,6.9101732825937,0.0575715253138874,2.93347717670798e-05,0.861111111111111,0.652046563219335,16813,2.57,0.769563,"24-hr flow-weighted composite",10993.7571428571,"Significant"
"430","Utility5",2025-07-10,6.98128985995537,0.0597498654608244,6.24933769596094e-05,0.87037037037037,0.86997230895835,16813,2.57,0.75,"24-hr flow-weighted composite",10714.2857142857,"Significant"
"431","Utility5",2025-07-14,7.04241501207182,0.0605452522905217,1.19180854309695e-06,0.87962962962963,1.05728087824795,16813,2.57,0.779666,"24-hr flow-weighted composite",11138.0857142857,"Significant"
"432","Utility5",2025-07-17,7.09277129578624,0.0592843349664819,1.81017493595788e-06,0.888888888888889,1.21158991684668,16813,2.57,0.877412,"24-hr flow-weighted composite",12534.4571428571,"Significant"
"433","Utility5",2025-07-21,7.13569593660163,0.0571559706972083,1.3290768441854e-05,0.898148148148148,1.34312583585893,16813,2.57,0.807581,"24-hr flow-weighted composite",11536.8714285714,"Significant"
"434","Utility5",2025-07-24,7.18940869123805,0.0545643301964271,2.07003222891443e-05,0.907407407407407,1.50772026017027,16813,2.57,0.871725,"24-hr flow-weighted composite",12453.2142857143,"Significant"
"435","Utility5",2025-07-28,7.25980925489056,0.0556580894280625,6.34326695590809e-07,0.916666666666667,1.72345189270366,16813,2.57,0.76709,"24-hr flow-weighted composite",10958.4285714286,"Significant"
"436","Utility5",2025-07-31,7.35115841223595,0.0586082692118229,8.6281326440568e-06,0.925925925925926,2.00337724872698,16813,2.57,0.9,"24-hr flow-weighted composite",12857.1428571429,"Significant"
"437","Utility5",2025-08-04,7.46134829988607,0.0677745505225397,6.03743681170293e-05,0.935185185185185,2.34103710708783,16813,2.57,0.9,"24-hr flow-weighted composite",12857.1428571429,"Significant"
"438","Utility5",2025-08-07,7.55442427686159,0.0785004782426009,2.95350631389609e-05,0.944444444444444,2.62625403463516,16813,2.57,0.9,"24-hr flow-weighted composite",12857.1428571429,"Significant"
"439","Utility5",2025-08-14,7.63103299108302,0.091490184365374,4.70495875546575e-06,0.953703703703704,2.86100958384992,16813,2.57,0.761642,"24-hr flow-weighted composite",10880.6,"Significant"
"440","Utility5",2025-08-18,7.69389067010673,0.0886601939885017,2.42724656098623e-05,0.962962962962963,3.05362721373107,16813,2.57,0.788246,"24-hr flow-weighted composite",11260.6571428571,"Significant"
"441","Utility5",2025-08-21,7.7348983699296,0.0769410175243324,0.000226396882330923,0.972222222222222,3.17928896372632,16813,2.57,0.73365,"24-hr flow-weighted composite",10480.7142857143,"Significant"
"442","Utility5",2025-08-25,7.79214817283404,0.0645222663705026,0.000133412493952414,0.981481481481482,3.35472212508213,16813,2.57,0.76518,"24-hr flow-weighted composite",10931.1428571429,"Significant"
"443","Utility5",2025-08-28,7.84778133376243,0.056889672273718,1.92087358071362e-05,0.990740740740741,3.52520133728437,16813,2.57,0.79037,"24-hr flow-weighted composite",11291,"Significant"
"444","Utility5",2025-09-02,7.88691519476483,0.0513809374937301,4.52924204694871e-06,1,3.64512099819863,16813,2.57,0.83,"24-hr flow-weighted composite",11857.1428571429,"Significant"
"445","Utility4",2024-07-01,5.74294723610591,0.00267388747050412,NA,0.0283018867924528,-1.27498171924447,89083,11.5,NA,"",NA,"Not Significant"
