County,Date,Diagnosed_Flu,Diagnosed_Flu_r100Kutil,Percent_Diag_Flu,Percent_Diag_Flu_r100kutil,Diagnosed_RSV,Diagnosed_RSV_r100Kutil,Percent_Diag_RSV,Percent_Diag_RSV_r100kutil,ILI_neg_COVID,ILI_neg_COVID_r100Kutil,Percent_Diag_ILINegCOVID,Percent_Diag_ILINegCOVID_r100kutil,Total_ED_Visits,countypop
County3,2022-07-09,53,219.06257749855334,3.908554572271387,16.155057337651428,3,12.399768537653964,0.22123893805309736,0.9144372077915903,132,545.5898156567744,9.734513274336283,40.23523714282997,1356,24194
County3,2022-07-16,91,376.1263123088369,12.981455064194009,53.65567935932052,47,194.26304042324543,6.704707560627675,27.712273954813902,133,549.7230718359924,18.972895863052784,78.41983906362232,701,24194
County3,2022-07-23,76,314.12746962056707,10.644257703081232,43.99544392444917,18,74.39861122592377,2.5210084033613445,10.419973561053752,81,334.793750516657,11.344537815126051,46.88988102474188,714,24194
County3,2022-07-30,7,28.932793254525915,0.7106598984771574,2.937339416703139,0,0,0,0,68,281.06142018682317,6.903553299492386,28.534154333687635,985,24194
County3,2022-08-06,32,132.2641977349756,3.6823935558112773,15.22027591886946,1,4.133256179217987,0.11507479861910241,0.4756336224646706,39,161.19699098950153,4.487917146144994,18.549711276122153,869,24194
County3,2022-08-13,9,37.199305612961886,0.9394572025052191,3.8830172873655413,2,8.266512358435975,0.20876826722338201,0.8628927305256757,197,814.2514673059436,20.563674321503132,84.9949339567791,958,24194
County3,2022-08-20,115,475.3244606100686,18.025078369905955,74.50226655330229,68,281.06142018682317,10.658307210031348,44.053514135865704,170,702.6535504670579,26.64576802507837,110.13378533966426,638,24194
County3,2022-08-27,14,57.86558650905183,0.8922880815806247,3.688055226835681,0,0,0,0,95,392.6593370257089,6.054811982154239,25.026089039242123,1569,24194
County3,2022-09-03,3,12.399768537653964,0.23603461841070023,0.9755915450553866,1,4.133256179217987,0.07867820613690008,0.32519718168512884,142,586.9223774489543,11.17230527143981,46.1779997992883,1271,24194
County3,2022-09-10,32,132.2641977349756,2.9493087557603688,12.19024863916826,12,49.599074150615856,1.1059907834101383,4.5713432396880975,35,144.66396627262958,3.225806451612903,13.333084449090283,1085,24194
County3,2022-09-17,38,157.06373481028353,4.081632653061225,16.870433384563217,8,33.0660494337439,0.8592910848549946,3.5516701862238347,55,227.32908985698933,5.907626208378089,24.417732530288866,931,24194
County3,2022-09-24,1,4.133256179217987,0.0876424189307625,0.36224856960718566,1,4.133256179217987,0.0876424189307625,0.36224856960718566,6,24.799537075307928,0.5258545135845749,2.1734914176431137,1141,24194
County3,2022-10-01,3,12.399768537653964,0.2518891687657431,1.04112246327909,0,0,0,0,85,351.32677523352896,7.136859781696053,29.498469792907553,1191,24194
County3,2022-10-08,16,66.1320988674878,1.6096579476861168,6.653128658700987,1,4.133256179217987,0.1006036217303823,0.4158205411688117,111,458.7914358931967,11.167002012072434,46.156080069738096,994,24194
County3,2022-10-15,36,148.79722245184755,4.951856946354883,20.467293322124835,16,66.1320988674878,2.200825309491059,9.09657480983326,123,508.3905100438125,16.91884456671252,69.9299188505932,727,24194
County3,2022-10-22,15,61.99884268826982,1.2520868113522539,5.17519554993905,6,24.799537075307928,0.5008347245409015,2.07007821997562,136,562.1228403736463,11.352253756260435,46.92177298611406,1198,24194
County3,2022-10-29,1,4.133256179217987,0.10952902519167579,0.4527115201772166,0,0,0,0,5,20.66628089608994,0.547645125958379,2.263557600886083,913,24194
County3,2022-11-05,26,107.46466065966769,2.6530612244897958,10.96578169996609,3,12.399768537653964,0.30612244897959184,1.2652825038422413,169,698.52029428784,17.244897959183675,71.2775810497796,980,24194
County3,2022-11-12,138,570.3893527320823,9.031413612565444,37.329146121209575,95,392.6593370257089,6.217277486910995,25.697600590687752,176,727.4530875423659,11.518324607329843,47.608186357484676,1528,24194
County3,2022-11-19,15,61.99884268826982,2.3547880690737837,9.73294233724801,9,37.199305612961886,1.4128728414442702,5.839765402348806,85,351.32677523352896,13.343799058084773,55.15333991107206,637,24194
County3,2022-11-26,68,281.06142018682317,7.335490830636461,30.31946280332504,14,57.86558650905183,1.5102481121898599,6.242242341861039,173,715.053319004712,18.66235167206041,77.13628036728284,927,24194
County3,2022-12-03,12,49.599074150615856,0.9868421052631579,4.078871229491435,3,12.399768537653964,0.24671052631578946,1.0197178073728588,159,657.18773249566,13.075657894736842,54.04504379076152,1216,24194
County3,2022-12-10,28,115.73117301810366,2.4263431542461005,10.02869783519096,2,8.266512358435975,0.17331022530329288,0.716335559656497,136,562.1228403736463,11.785095320623917,48.7108180566418,1154,24194
County3,2022-12-17,70,289.32793254525916,5.942275042444821,24.560945037797886,7,28.932793254525915,0.5942275042444821,2.456094503779789,196,810.1182111267256,16.6383701188455,68.7706461058341,1178,24194
County3,2022-12-24,18,74.39861122592377,2.3498694516971277,9.71261243158274,6,24.799537075307928,0.7832898172323759,3.2375374771942464,155,640.6547077787882,20.234986945169712,83.63638482751803,766,24194
County3,2023-01-01,50,199.568931108805,3.1948881789137378,12.752008377559424,16,63.862057954817594,1.0223642172523961,4.0806426808190155,117,466.99129879460367,7.476038338658148,29.839699603489056,1565,25054
County3,2023-01-08,8,31.931028977408797,0.9280742459396751,3.704295705035823,0,0,0,0,128,510.89646363854075,14.849187935034802,59.26873128057317,862,25054
County3,2023-01-15,113,451.02578430589926,9.691252144082332,38.68145663000851,14,55.879300710465394,1.2006861063464835,4.792392856815213,124,494.93094914983635,10.634648370497427,42.44690816036332,1166,25054
County3,2023-01-22,29,115.74998004310689,2.260327357755261,9.021822294864139,1,3.9913786221760996,0.0779423226812159,0.31109732051255645,81,323.30166839626406,6.313328137178488,25.198882961517075,1283,25054
County3,2023-01-29,85,339.26718288496846,5.931612002791347,23.67530934298454,28,111.75860142093079,1.9539427773900906,7.798925430630201,192,766.3446954578111,13.398464759246338,53.47834581003568,1433,25054
County3,2023-02-05,96,383.17234772890555,6.4128256513026045,25.59601521235174,29,115.74998004310689,1.9372077488309953,7.732129595397922,109,435.06026981719486,7.2812291249165,29.062142272357708,1497,25054
County3,2023-02-12,36,143.6896303983396,4.422604422604422,17.652288746724764,1,3.9913786221760996,0.12285012285012285,0.4903413540756879,53,211.5430669753333,6.511056511056511,25.98809176601146,814,25054
County3,2023-02-19,67,267.4223676857987,7.282608695652174,29.067648661499852,37,147.6810090205157,4.021739130434782,16.052283589186487,100,399.13786221761,10.869565217391305,43.384550241044565,920,25054
County3,2023-02-26,65,259.43961044144646,6.467661691542288,25.814886611089197,8,31.931028977408797,0.7960199004975124,3.177216813672517,178,710.4653947473457,17.71144278606965,70.69307410421351,1005,25054
County3,2023-03-05,153,610.6809291929433,22.206095791001452,88.63293602219785,4,15.965514488704398,0.5805515239477503,2.3172009417568065,158,630.6378223038238,22.93178519593614,91.52943719939387,689,25054
County3,2023-03-12,45,179.6120379979245,3.548895899053628,14.16498722381108,11,43.9051648439371,0.8675078864353312,3.462552432487153,77,307.33615390755966,6.072555205047318,24.23786702741007,1268,25054
County3,2023-03-19,47,187.59479524227666,4.658077304261645,18.592150172673602,33,131.7154945318113,3.270564915758176,13.054062887196359,61,243.4740959527421,6.045589692765114,24.13023745815085,1009,25054
County3,2023-03-26,63,251.45685319709426,11.538461538461538,46.05436871741653,33,131.7154945318113,6.043956043956044,24.123716947218185,200,798.27572443522,36.63003663003663,146.20434513465565,546,25054
County3,2023-04-02,43,171.6292807535723,5.263157894736842,21.007255906189997,4,15.965514488704398,0.4895960832313341,1.9541633401106973,106,423.0861339506666,12.974296205630356,51.78532851293348,817,25054
County3,2023-04-09,37,147.6810090205157,2.578397212543554,10.291359513624787,18,71.8448151991698,1.254355400696864,5.0066073309525985,167,666.5602299034086,11.637630662020907,46.45019023717134,1435,25054
County3,2023-04-16,4,15.965514488704398,0.47675804529201427,1.9029218699290102,1,3.9913786221760996,0.11918951132300357,0.47573046748225256,17,67.8534365769937,2.026221692491061,8.087417947198295,839,25054
County3,2023-04-23,23,91.8017083100503,1.5699658703071673,6.266328212290122,10,39.913786221760994,0.6825938566552902,2.724490527082662,109,435.06026981719486,7.440273037542662,29.69694674520101,1465,25054
County3,2023-04-30,2,7.982757244352199,0.234192037470726,0.9347490918445198,0,0,0,0,89,355.23269737367286,10.421545667447308,41.59633458708114,854,25054
County3,2023-05-07,25,99.7844655544025,1.7946877243359656,7.163278216396447,4,15.965514488704398,0.2871500358937545,1.1461245146234313,60,239.48271733056598,4.3072505384063176,17.19186771935147,1393,25054
County3,2023-05-14,42,167.63790213139617,2.987197724039829,11.923037135945673,0,0,0,0,186,742.3964237247545,13.229018492176387,52.80202160204514,1406,25054
County3,2023-05-21,114,455.0171629280754,11.608961303462321,46.3357599723091,41,163.6465235092201,4.1751527494908345,16.66461542863748,135,538.8361139937734,13.747454175152749,54.87129470405025,982,25054
County3,2023-05-28,18,71.8448151991698,1.8054162487462388,7.206099819375106,12,47.896543466113194,1.2036108324974923,4.804066546250069,28,111.75860142093079,2.8084252758274824,11.209488607916828,997,25054
County3,2023-06-04,17,67.8534365769937,1.2408759124087592,4.952805589561584,10,39.913786221760994,0.7299270072992701,2.913415052683284,86,343.2585615071446,6.2773722627737225,25.05536945307625,1370,25054
County3,2023-06-11,83,331.28442564061623,5.708390646492434,22.784348393439906,6,23.948271733056597,0.41265474552957354,1.6470613296462582,160,638.6205795481759,11.004126547455295,43.921635457233556,1454,25054
County3,2023-06-18,118,470.9826774167798,9.13312693498452,36.45376760191794,7,27.939650355232697,0.541795665634675,2.162511637401912,198,790.2929671908678,15.325077399380804,61.16818631508264,1292,25054
County3,2023-06-25,119,474.97405603895584,7.886017229953611,31.476080585749227,4,15.965514488704398,0.26507620941020543,1.058019515487369,130,518.8792208828929,8.614976805831677,34.3856342533395,1509,25054
County3,2023-07-02,42,167.63790213139617,3.633217993079585,14.501548627283409,1,3.9913786221760996,0.08650519031141869,0.34527496731627166,55,219.5258242196855,4.757785467128028,18.99012320239494,1156,25054
County3,2023-07-09,15,59.870679332641494,0.984898227183191,3.931101728998128,1,3.9913786221760996,0.06565988181221273,0.2620734485998752,147,586.7326574598867,9.652002626395273,38.52479694418166,1523,25054
County3,2023-07-16,121,482.95681328330807,7.781350482315112,31.05831596677222,5,19.956893110880497,0.3215434083601286,1.2834014862302572,158,630.6378223038238,10.160771704180064,40.555486964876124,1555,25054
County3,2023-07-23,6,23.948271733056597,0.46439628482972134,1.8535814034873528,0,0,0,0,7,27.939650355232697,0.541795665634675,2.162511637401912,1292,25054
County3,2023-07-30,2,7.982757244352199,0.22197558268590456,0.8859885953776026,1,3.9913786221760996,0.11098779134295228,0.4429942976888013,3,11.974135866528298,0.3329633740288568,1.3289828930664036,901,25054
County3,2023-08-06,87,347.24994012932063,8.969072164948454,35.79896289992997,23,91.8017083100503,2.3711340206185567,9.46409364021137,182,726.4309092360501,18.762886597938145,74.88978445732477,970,25054
County3,2023-08-13,77,307.33615390755966,5.2775873886223446,21.06484947961341,7,27.939650355232697,0.47978067169294036,1.914986316328492,178,710.4653947473457,12.200137080191913,48.69536632949594,1459,25054
County3,2023-08-20,31,123.73273728745909,2.0931802835921673,8.354675036290283,14,55.879300710465394,0.9453072248480756,3.7730790486472245,56,223.51720284186158,3.7812288993923024,15.092316194588898,1481,25054
County3,2023-08-27,9,35.9224075995849,0.680786686838124,2.7172774281077836,0,0,0,0,54,215.53444559750938,4.084720121028744,16.3036645686467,1322,25054
County3,2023-09-03,88,351.2413187514968,6.499261447562777,25.94101320173536,25,99.7844655544025,1.8463810930576072,7.369606023220274,155,618.6636864372954,11.447562776957163,45.69155734396569,1354,25054
County3,2023-09-10,2,7.982757244352199,0.13745704467353953,0.5486431095774708,0,0,0,0,133,530.8533567494213,9.140893470790378,36.4847667869018,1455,25054
County3,2023-09-17,54,215.53444559750938,6.775407779171895,27.043217766312345,32,127.72411590963519,4.0150564617314926,16.02561052818509,69,275.40512493015086,8.657465495608532,34.5552227013991,797,25054
County3,2023-09-24,27,107.76722279875469,3.501945525291829,13.977590505675057,7,27.939650355232697,0.9079118028534372,3.623819760730571,111,443.0430270615471,14.396887159533073,57.4634276344419,771,25054
County3,2023-10-01,19,75.83619382134589,2.3543990086741013,9.397297871294409,0,0,0,0,99,395.1464835954339,12.267657992565056,48.96486785569193,807,25054
County3,2023-10-08,79,315.3189111519119,5.463347164591978,21.80628707827883,18,71.8448151991698,1.2448132780082988,4.968521106443277,126,502.9137063941885,8.71369294605809,34.77964774510294,1446,25054
County3,2023-10-15,0,0,0,0,0,0,0,0,145,578.7499002155345,11.934156378600823,47.63373664325386,1215,25054
County3,2023-10-22,39,155.6637662648679,3.0660377358490565,12.237717473653134,9,35.9224075995849,0.7075471698113208,2.8240886477661085,82,327.2930470184402,6.446540880503145,25.73058545742454,1272,25054
County3,2023-10-29,48,191.58617386445277,4.545454545454546,18.142630100800453,7,27.939650355232697,0.6628787878787878,2.6458002230333992,72,287.3792607966792,6.8181818181818175,27.21394515120068,1056,25054
County3,2023-11-05,41,163.6465235092201,3.9844509232264333,15.90345223607581,13,51.88792208828929,1.2633624878522838,5.042558026072818,115,459.00854155025144,11.175898931000972,44.607244076798004,1029,25054
County3,2023-11-12,119,474.97405603895584,10.008410428931876,39.94735542800302,6,23.948271733056597,0.5046257359125316,2.0141523745211605,126,502.9137063941885,10.597140454163162,42.29719986494437,1189,25054
County3,2023-11-19,86,343.2585615071446,5.866302864938609,23.41463584632637,1,3.9913786221760996,0.06821282401091405,0.2722632075154229,181,722.439530613874,12.346521145975444,49.27964056029155,1466,25054
County3,2023-11-26,6,23.948271733056597,0.9693053311793215,3.868864577230468,4,15.965514488704398,0.6462035541195477,2.579243051486979,6,23.948271733056597,0.9693053311793215,3.868864577230468,619,25054
County3,2023-12-03,29,115.74998004310689,4.142857142857142,16.535711434729553,1,3.9913786221760996,0.14285714285714285,0.5701969460251571,160,638.6205795481759,22.857142857142858,91.23151136402512,700,25054
County3,2023-12-10,15,59.870679332641494,1.296456352636128,5.17464817049624,1,3.9913786221760996,0.08643042350907519,0.3449765446997493,117,466.99129879460367,10.112359550561797,40.36225572987067,1157,25054
County3,2023-12-17,88,351.2413187514968,11.369509043927648,45.380015342570644,0,0,0,0,171,682.525744392113,22.093023255813954,88.18162072249523,774,25054
County3,2023-12-24,14,55.879300710465394,2.2508038585209005,8.9838104036118,2,7.982757244352199,0.3215434083601286,1.2834014862302572,131,522.8705995050691,21.061093247588424,84.06279734808183,622,25054
County3,2024-01-01,6,21.542438604049977,0.6825938566552902,2.4507893747497134,3,10.771219302024988,0.3412969283276451,1.2253946873748567,34,122.0738187562832,3.8680318543799777,13.887806456915042,879,27852
County3,2024-01-08,4,14.361625736033318,0.7575757575757576,2.7200048742487346,4,14.361625736033318,0.7575757575757576,2.7200048742487346,49,175.92991526640816,9.280303030303031,33.320059709547,528,27852
County3,2024-01-15,7,25.132845038058306,1.1023622047244095,3.9579283524501276,1,3.5904064340083295,0.15748031496062992,0.5654183360643039,24,86.16975441619991,3.779527559055118,13.570040065543292,635,27852
County3,2024-01-22,53,190.29154100244148,5.091258405379443,18.27968693587334,14,50.26569007611661,1.344860710854947,4.828596549098618,82,294.41332758868305,7.877041306436119,28.281779787577623,1041,27852
County3,2024-01-29,44,157.9778830963665,3.6850921273031827,13.230978483782788,32,114.89300588826654,2.680067001675042,9.622529806387485,48,172.33950883239982,4.0201005025125625,14.433794709581223,1194,27852
County3,2024-02-05,7,25.132845038058306,0.8092485549132947,2.9055312182726363,1,3.5904064340083295,0.11560693641618498,0.4150758883246624,19,68.21772224615826,2.1965317919075145,7.886441878168585,865,27852
County3,2024-02-12,126,452.39121068504954,21.98952879581152,78.95134566929312,7,25.132845038058306,1.2216404886561953,4.386185870516283,181,649.8635645555077,31.588132635253054,113.41423465192105,573,27852
County3,2024-02-19,46,165.15869596438316,4.38512869399428,15.744394276871606,10,35.904064340083295,0.9532888465204957,3.4226944080155675,92,330.3173919287663,8.77025738798856,31.488788553743213,1049,27852
County3,2024-02-26,28,100.53138015223323,3.160270880361174,11.346656902057926,6,21.542438604049977,0.6772009029345373,2.431426479012413,180,646.2731581214994,20.31602708803612,72.9427943703724,886,27852
County3,2024-03-04,51,183.11072813442482,6.02125147579693,21.61874003948345,4,14.361625736033318,0.47225501770956313,1.6955874540771332,88,315.955766192733,10.38961038961039,37.30292398969693,847,27852
County3,2024-03-11,5,17.952032170041647,0.39556962025316456,1.4202557096551935,3,10.771219302024988,0.23734177215189875,0.8521534257931163,8,28.723251472066636,0.6329113924050633,2.27240913544831,1264,27852
County3,2024-03-18,40,143.61625736033318,3.9840637450199203,14.304408103618844,11,39.494470774091624,1.0956175298804782,3.933712228495182,109,391.3543013069079,10.856573705179283,38.97951208236135,1004,27852
County3,2024-03-25,40,143.61625736033318,2.9433406916850626,10.567789356904576,1,3.5904064340083295,0.07358351729212656,0.2641947339226144,141,506.24730719517447,10.375275938189846,37.251457483088636,1359,27852
County3,2024-04-01,56,201.06276030446645,9.15032679738562,32.85339220661216,11,39.494470774091624,1.7973856209150325,6.45334489772739,79,283.642108286658,12.908496732026146,46.346749720042176,612,27852
County3,2024-04-08,27,96.9409737182249,1.9217081850533808,6.8997134319021285,7,25.132845038058306,0.498220640569395,1.7888145934561075,125,448.8008042510412,8.896797153024911,31.94311774028763,1405,27852
County3,2024-04-15,15,53.85609651012494,2.697841726618705,9.68634829318794,0,0,0,0,117,420.07755277897456,21.043165467625897,75.55351668686593,556,27852
County3,2024-04-22,37,132.8450380583082,2.3794212218649515,8.543089264199883,12,43.084877208099954,0.7717041800643086,2.7707316532540163,69,247.73804394657475,4.437299035369775,15.931707006210596,1555,27852
County3,2024-04-29,123,441.61999138302457,7.774968394437421,27.915296547599528,18,64.62731581214993,1.1378002528445006,4.085165348429199,152,545.7417779692661,9.608091024020228,34.496951831179906,1582,27852
County3,2024-05-06,6,21.542438604049977,0.8368200836820083,3.0045242125592715,1,3.5904064340083295,0.1394700139470014,0.5007540354265453,13,46.67528364210828,1.813110181311018,6.509802460545089,717,27852
County3,2024-05-13,14,50.26569007611661,1.6867469879518073,6.05610723808634,1,3.5904064340083295,0.12048192771084339,0.4325790884347386,166,596.0074680453827,20,71.80812868016659,830,27852
County3,2024-05-20,54,193.8819474364498,4.873646209386282,17.49837070726081,4,14.361625736033318,0.36101083032490977,1.2961756079452453,59,211.83397960649145,5.324909747292419,19.11859021719237,1108,27852
County3,2024-05-27,0,0,0,0,0,0,0,0,10,35.904064340083295,0.7604562737642585,2.7303470981051934,1315,27852
County3,2024-06-03,71,254.9188568145914,8.56453558504222,30.75016366882888,14,50.26569007611661,1.6887816646562124,6.063412554416963,80,287.23251472066636,9.650180940892641,34.64807173952549,829,27852
County3,2024-06-10,6,21.542438604049977,0.4754358161648178,1.7070078133161635,6,21.542438604049977,0.4754358161648178,1.7070078133161635,47,168.7491023983915,3.724247226624406,13.371561204309947,1262,27852
County3,2024-06-17,69,247.73804394657475,5.88235294117647,21.12003784710782,0,0,0,0,81,290.8229211546747,6.905370843989769,24.793087907474398,1173,27852
County3,2024-06-24,124,445.2103978170329,13.641364136413642,48.97804156403003,4,14.361625736033318,0.44004400440044,1.5799368246461294,140,502.6569007611662,15.401540154015404,55.29778886261455,909,27852
County3,2024-07-01,21,75.39853511417492,2.26537216828479,8.13360680843311,0,0,0,0,190,682.1772224615826,20.496224379719525,73.58977588582337,927,27852
County3,2024-07-08,114,409.3063334769496,15.595075239398085,55.99265847837888,33,118.48341232227489,4.514363885088919,16.208401138478095,194,696.538848197616,26.538987688098498,95.28575214741669,731,27852
County3,2024-07-15,24,86.16975441619991,2.4,8.616975441619992,1,3.5904064340083295,0.1,0.35904064340083297,98,351.8598305328163,9.8,35.18598305328163,1000,27852
County3,2024-07-22,71,254.9188568145914,8.733087330873309,31.35533294152416,6,21.542438604049977,0.7380073800738007,2.649746445762605,173,621.140313083441,21.27921279212792,76.40102251948844,813,27852
County3,2024-07-29,108,387.7638948728996,15.835777126099707,56.856876081070325,59,211.83397960649145,8.651026392961878,31.060700822066202,132,473.93364928909955,19.35483870967742,69.4917374324193,682,27852
County3,2024-08-05,99,355.4502369668246,9.392789373814042,33.72393140102701,5,17.952032170041647,0.47438330170777987,1.7032288586377273,172,617.5499066494327,16.318785578747626,58.59107273713782,1054,27852
County3,2024-08-12,7,25.132845038058306,1.1199999999999999,4.021255206089329,4,14.361625736033318,0.64,2.2978601177653313,11,39.494470774091624,1.76,6.3191153238546605,625,27852
County3,2024-08-19,10,35.904064340083295,1.2150668286755772,4.362583759426889,3,10.771219302024988,0.3645200486026731,1.3087751278280666,38,136.43544449231652,4.6172539489671935,16.57781828582218,823,27852
County3,2024-08-26,64,229.7860117765331,4.685212298682284,16.82181638188383,2,7.180812868016659,0.14641288433382138,0.5256817619338697,157,563.6938101393077,11.493411420204978,41.26601831180877,1366,27852
County3,2024-09-02,6,21.542438604049977,0.4431314623338257,1.5910220534748878,0,0,0,0,13,46.67528364210828,0.9601181683899557,3.4472144491955903,1354,27852
County3,2024-09-09,27,96.9409737182249,4.122137404580153,14.80014865927098,7,25.132845038058306,1.0687022900763359,3.8370755783295127,58,208.24357317248314,8.854961832061068,31.79291193473025,655,27852
County3,2024-09-16,76,272.87088898463304,10.382513661202186,37.27744385035971,34,122.0738187562832,4.644808743169399,16.676751196213555,142,509.8377136291828,19.398907103825135,69.64996087830366,732,27852
County3,2024-09-23,9,32.313657906074965,1.2345679012345678,4.432600535812752,2,7.180812868016659,0.2743484224965706,0.9850223412917227,116,416.4871463449663,15.912208504801098,57.13129579491993,729,27852
County3,2024-09-30,9,32.313657906074965,1.0778443113772456,3.8698991504281404,3,10.771219302024988,0.3592814371257485,1.2899663834760466,68,244.1476375125664,8.1437125748503,29.239238025457055,835,27852
County3,2024-10-07,20,71.80812868016659,2.8169014084507045,10.113820940868536,4,14.361625736033318,0.5633802816901409,2.0227641881737073,50,179.52032170041647,7.042253521126761,25.284552352171335,710,27852
County3,2024-10-14,1,3.5904064340083295,0.06472491909385113,0.2323887659552317,0,0,0,0,2,7.180812868016659,0.12944983818770225,0.4647775319104634,1545,27852
County3,2024-10-21,11,39.494470774091624,1.0175763182238668,3.653512560045479,3,10.771219302024988,0.27752081406105455,0.9964125163760397,35,125.66422519029155,3.2377428307123033,11.624812691053796,1081,27852
County3,2024-10-28,1,3.5904064340083295,0.13986013986013987,0.5021547460151511,0,0,0,0,13,46.67528364210828,1.8181818181818181,6.528011698196963,715,27852
County3,2024-11-04,6,21.542438604049977,0.625,2.244004021255206,2,7.180812868016659,0.20833333333333334,0.748001340418402,54,193.8819474364498,5.625,20.196036191296855,960,27852
County3,2024-11-11,57,204.6531667384748,9.844559585492227,35.34597007572967,1,3.5904064340083295,0.17271157167530224,0.6201047381706959,187,671.4060031595577,32.29706390328152,115.95958603792015,579,27852
County3,2024-11-18,111,398.53511417492456,7.449664429530202,26.74732309898823,47,168.7491023983915,3.1543624161073827,11.325443113986006,164,588.8266551773661,11.006711409395974,39.518567461568196,1490,27852
County3,2024-11-25,3,10.771219302024988,0.19710906701708278,0.707701662419513,0,0,0,0,15,53.85609651012494,0.985545335085414,3.5385083120975658,1522,27852
County3,2024-12-02,39,140.02585092632486,6.724137931034482,24.142388090745666,13,46.67528364210828,2.2413793103448274,8.047462696915222,68,244.1476375125664,11.724137931034482,42.09442026078731,580,27852
County3,2024-12-09,131,470.3432428550912,17.53681392235609,62.96428953883415,17,61.0369093781416,2.2757697456492636,8.170938337100617,199,714.4908803676576,26.639892904953143,95.64804288723663,747,27852
County3,2024-12-16,7,25.132845038058306,1.2302284710017575,4.41702021758494,0,0,0,0,167,599.5978744793911,29.349736379613354,105.37748233381214,569,27852
County3,2024-12-23,7,25.132845038058306,0.760043431053203,2.7288648249791865,0,0,0,0,52,186.70113456843313,5.646036916395222,20.271567271273955,921,27852
County3,2025-01-01,71,245.48786390982644,6.011854360711261,20.78644063588708,41,141.7605974690547,3.4716342082980525,12.00343755030099,190,656.9393541248876,16.088060965283656,55.625686208711905,1181,28922
County3,2025-01-08,20,69.15151096051449,3.436426116838488,11.881702914177747,0,0,0,0,38,131.38787082497754,6.529209621993128,22.575235536937722,582,28922
County3,2025-01-15,9,31.11817993223152,0.9782608695652175,3.3824108621990785,2,6.915151096051449,0.21739130434782608,0.7516468582664618,30,103.72726644077173,3.260869565217391,11.274702873996926,920,28922
County3,2025-01-22,21,72.60908650854022,1.8783542039355994,6.494551566059053,1,3.4575755480257246,0.08944543828264759,0.3092643602885264,123,425.2817924071641,11.001788908765652,38.03951631548874,1118,28922
County3,2025-01-29,45,155.5908996611576,4.48654037886341,15.512552309188194,0,0,0,0,98,338.842403706521,9.770687936191425,33.782891695565404,1003,28922
County3,2025-02-05,41,141.7605974690547,5.702364394993046,19.716355698060458,0,0,0,0,150,518.6363322038586,20.86230876216968,72.1330086514407,719,28922
County3,2025-02-12,19,65.69393541248877,1.4404852160727823,4.980586460385805,10,34.57575548025724,0.7581501137225171,2.6213612949398972,35,121.01514418090035,2.6535253980288096,9.17476453228964,1319,28922
County3,2025-02-19,24,82.98181315261738,2.7303754266211606,9.440479312015631,3,10.372726644077172,0.3412969283276451,1.1800599140019539,140,484.0605767236014,15.927189988623436,55.06946265342451,879,28922
County3,2025-02-26,21,72.60908650854022,1.9848771266540641,6.862862618954651,17,58.77878431643732,1.606805293005671,5.5556506915347175,113,390.7060369269069,10.680529300567109,36.928736949613125,1058,28922
County3,2025-03-05,59,203.99695733351774,11.174242424242424,38.635787373772295,0,0,0,0,191,660.3969296729134,36.17424242424242,125.0751760744154,528,28922
County3,2025-03-12,2,6.915151096051449,0.1953125,0.6753077242237743,0,0,0,0,27,93.35453979669455,2.63671875,9.116654277020952,1024,28922
County3,2025-03-19,114,394.16361247493256,20.212765957446805,69.88716533243483,50,172.87877740128621,8.865248226950355,30.652265496681952,117,404.53633911900977,20.74468085106383,71.72630126223576,564,28922
County3,2025-03-26,7,24.20302883618007,0.7909604519774011,2.734805518212437,2,6.915151096051449,0.22598870056497175,0.7813730052035536,53,183.2515040453634,5.988700564971752,20.706384637894168,885,28922
County3,2025-04-02,5,17.28787774012862,0.7763975155279503,2.684453065237364,0,0,0,0,48,165.96362630523475,7.453416149068323,25.77074942627869,644,28922
County3,2025-04-09,16,55.321208768411594,1.8475750577367205,6.3881303427727,6,20.745453288154344,0.6928406466512702,2.395548878539763,84,290.43634603416086,9.699769053117784,33.53768429955668,866,28922
County3,2025-04-16,29,100.269690892746,2.4871355060034306,8.59945891018405,4,13.830302192102899,0.34305317324185247,1.186132263473662,125,432.19694350321555,10.720411663807889,37.06663323355193,1166,28922
County3,2025-04-23,32,110.64241753682319,3.0592734225621414,10.57766898057583,1,3.4575755480257246,0.09560229445506692,0.33055215564299467,70,242.0302883618007,6.692160611854685,23.138650895009626,1046,28922
County3,2025-04-30,105,363.04543254270106,7.94251134644478,27.461833021384344,0,0,0,0,167,577.415116520296,12.632375189107414,43.67739156734463,1322,28922
County3,2025-05-07,105,363.04543254270106,8.913412563667231,30.818797329601104,59,203.99695733351774,5.00848896434635,17.317228975680624,121,418.3666413111127,10.27164685908319,35.51499501792127,1178,28922
County3,2025-05-14,1,3.4575755480257246,0.07336757153338225,0.2536739213518507,0,0,0,0,42,145.21817301708043,3.081438004402054,10.654304696777727,1363,28922
County3,2025-05-21,7,24.20302883618007,0.6145741878841089,2.124936684475862,0,0,0,0,8,27.660604384205797,0.7023705004389815,2.428499067972414,1139,28922
County3,2025-05-28,27,93.35453979669455,2.4412296564195297,8.440735967151406,9,31.11817993223152,0.81374321880651,2.813578655717136,28,96.81211534472028,2.5316455696202533,8.753355817786645,1106,28922
